intent_market_node_id,intent,primary_audience_type,primary_audience_value,niche_type,niche_value,recipient,profession,pet,interest,theme,lifestyle,product,customization,holiday,occasion,best_rank,p25_rank,median_rank,top100_count,top500_count,top1000_count,keyword_count,distinct_keyword_count,active_months,strength_score,trend,legacy_market_node_count,example_keywords
IMN000508,christmas,pet,cat,interest,gardening,,,cat,gardening,,,,,christmas,christmas,860313,944998.0,1029683.0,0.0,0.0,0.0,2,2,1,3.16,stable,0,christmas cat garden flag | cat christmas garden flag
IMN000509,wedding,recipient,mom,theme,floral,mom,,,,floral,,,,,,878891,917614.0,956337.0,0.0,0.0,0.0,3,1,3,3.12,growing,1,floral mother of the bride dresses
IMN000510,appreciation,pet,dog,,,,,dog,,,,,,,,886586,910270.25,955783.5,0.0,0.0,0.0,4,2,3,3.1,declining,0,dog thank you cards | dog sitter thank you gift
IMN000511,gift,profession,electrician,theme,funny,,electrician,,,funny,,,,,,897848,897848.0,897848.0,0.0,0.0,0.0,1,1,1,3.07,emerging,0,funny electrician gift
IMN000512,christmas,pet,dog,theme,funny,,,dog,,funny,,sweatshirt,,christmas,christmas,889339,923577.5,957816.0,0.0,0.0,0.0,2,2,1,3.06,emerging,0,funny dog christmas cards | funny dog christmas sweater
IMN000513,wedding,profession,truck driver,,,,truck driver,,,,,,,,,906795,906795.0,906795.0,0.0,0.0,0.0,1,1,1,3.01,stable,0,bride trucker hat
IMN000514,appreciation,recipient,husband,,,husband,,,,,,,,,,878227,988361.5,1098496.0,0.0,0.0,0.0,2,1,2,2.99,declining,1,thank you mr falker
IMN000515,unknown,interest,hunting,lifestyle,book lover,,,,hunting,,book lover,,,,,880974,992753.25,1077047.0,0.0,0.0,0.0,4,1,4,2.97,declining,0,emf reader ghost hunting
IMN000516,unknown,profession,firefighter,interest,coffee,,firefighter,,coffee,,,mug,,,,876810,1013019.0,1149228.0,0.0,0.0,0.0,2,2,1,2.96,emerging,0,firefighter coffee mug | firefighter coffee
IMN000517,decor,recipient,boy,interest,hunting,boy,,,hunting,,,,,,,917650,923647.0,959407.5,0.0,0.0,0.0,4,2,2,2.93,stable,0,hunting decor for boys room | hunting room decor for boys
IMN000518,unknown,recipient,grandma,interest,gardening,grandma,,,gardening,,,,,,,926826,926826.0,926826.0,0.0,0.0,0.0,1,1,1,2.88,emerging,0,grandma garden
IMN000519,decor,recipient,boy,interest,fishing,boy,,,fishing,,,,,,,887198,1043576.5,1199955.0,0.0,0.0,0.0,3,1,3,2.85,stable,0,fishing decor for boys room
IMN000520,apparel,recipient,mom,interest,gaming,mom,,,gaming,,,shirt,,,,935810,935810.0,935810.0,0.0,0.0,0.0,1,1,1,2.82,stable,0,mama gamer shirt
IMN000521,wedding,interest,hunting,,,,,,hunting,,,,,,wedding,937048,937048.0,937048.0,0.0,0.0,0.0,1,1,1,2.81,stable,0,hunter green wedding guest dress
IMN000522,unknown,recipient,daughter,theme,faith,daughter,,,,faith,,,,,,945399,945399.0,945399.0,0.0,0.0,0.0,1,1,1,2.76,emerging,0,bible verse jar for daughter
IMN000523,appreciation,interest,gardening,,,,,,gardening,,,,,,,948963,948963.0,948963.0,0.0,0.0,0.0,1,1,1,2.74,stable,0,give thanks garden flag
IMN000524,gift,interest,coffee,theme,funny,,,,coffee,funny,,mug,,,,917650,1047739.25,1177828.5,0.0,0.0,0.0,2,2,1,2.71,emerging,0,funny coffee gift | gag gift coffee mug
IMN000525,apparel,recipient,wife,theme,funny,wife,,,,funny,,shirt,,,,957524,957524.0,957524.0,0.0,0.0,0.0,1,1,1,2.68,emerging,0,funny wife shirt
IMN000526,apparel,recipient,grandma,interest,soccer,grandma,,,soccer,,,shirt,,,,979495,979495.0,979495.0,0.0,0.0,0.0,1,1,1,2.55,stable,0,soccer grandma shirt for women
IMN000527,apparel,profession,realtor,,,,realtor,,,,,shirt,,,,966088,1018642.75,1071197.5,0.0,0.0,0.0,2,1,2,2.54,declining,0,realtor shirt women
IMN000528,unknown,interest,soccer,theme,funny,,,,soccer,funny,,,,,,985472,985472.0,985472.0,0.0,0.0,0.0,1,1,1,2.51,emerging,0,funny soccer socks
IMN000529,christmas,interest,coffee,theme,funny,,,,coffee,funny,,mug,,christmas,christmas,980240,1004797.25,1029354.5,0.0,0.0,0.0,2,1,2,2.5,stable,0,funny christmas coffee mug
IMN000530,unknown,pet,cat,theme,american,,,cat,,american,,,,,,977673,1023990.75,1070308.5,0.0,0.0,0.0,2,2,1,2.48,emerging,0,american cat calendar 2026 | lang american cat calendar 2026
IMN000531,appreciation,pet,cat,,,,,cat,,,,,,,,990766,1005991.0,1071121.5,0.0,0.0,0.0,4,1,4,2.45,stable,0,cat thank you cards
IMN000532,personalized,interest,reading,,,,,,reading,,,blanket,,,,981755,1062336.0,1142917.0,0.0,0.0,0.0,3,2,2,2.4,growing,0,personalized reading blanket | personalized reading pillow
IMN000533,gift,recipient,mom,interest,reading,mom,,,reading,,,,,,,1004114,1004114.0,1004114.0,0.0,0.0,0.0,1,1,1,2.4,emerging,0,reading mom gift
IMN000534,memorial,recipient,grandma,,,grandma,,,,,,,,,,1015115,1015115.0,1015115.0,0.0,0.0,0.0,1,1,1,2.34,emerging,1,grandma memorial gift
IMN000535,gift,interest,soccer,theme,funny,,,,soccer,funny,,,,,,1026293,1026293.0,1026293.0,0.0,0.0,0.0,1,1,1,2.27,emerging,0,funny football gift
IMN000536,gift,recipient,dog mom,,,dog mom,,,,,,,,,,1026293,1026293.0,1026293.0,0.0,0.0,0.0,1,1,1,2.27,emerging,0,dog mama gift
IMN000537,christmas,interest,gardening,theme,vintage,,,,gardening,vintage,,,,christmas,christmas,1029636,1029636.0,1029636.0,0.0,0.0,0.0,1,1,1,2.25,stable,0,vintage christmas garden flag
IMN000538,unknown,recipient,daughter,interest,coffee,daughter,,,coffee,,,mug,,,,1034729,1034729.0,1034729.0,0.0,0.0,0.0,1,1,1,2.22,emerging,0,daughter coffee mug
IMN000539,apparel,recipient,girl,lifestyle,country girl,girl,,,,,country girl,shirt,,,,1044429,1044429.0,1044429.0,0.0,0.0,0.0,1,1,1,2.17,stable,0,country girl shirt
IMN000540,gift,interest,gardening,theme,funny,,,,gardening,funny,,,,,,1046183,1046183.0,1046183.0,0.0,0.0,0.0,1,1,1,2.16,emerging,0,funny gardening gift
IMN000541,wedding,recipient,son,,,son,,,,,,,,,wedding,1048334,1048334.0,1048334.0,0.0,0.0,0.0,1,1,1,2.14,stable,0,wedding card for son
IMN000542,personalized,profession,chef,,,,chef,,,,,,,,,1006881,1209130.75,1259796.5,0.0,0.0,0.0,6,4,3,2.06,growing,0,custom chef coat | custom chef apron | custom chef hat | custom cook book
IMN000543,unknown,interest,reading,theme,retro,,,,reading,retro,,,,,,1089104,1118096.5,1147089.0,0.0,0.0,0.0,3,1,3,1.87,declining,0,retro reading glasses
IMN000544,unknown,interest,hunting,theme,funny,,,,hunting,funny,,,,,,1101303,1101303.0,1101303.0,0.0,0.0,0.0,1,1,1,1.85,emerging,0,funny hunting socks
IMN000545,christmas,recipient,mom,theme,funny,mom,,,,funny,,,,christmas,christmas,1120949,1120949.0,1120949.0,0.0,0.0,0.0,1,1,1,1.74,emerging,1,funny christmas card for mom
IMN000546,unknown,interest,soccer,theme,faith,,,,soccer,faith,,,,,,1101815,1185863.0,1269911.0,0.0,0.0,0.0,2,2,2,1.72,declining,0,christian football accessories | jesus football gloves
IMN000547,gift,interest,gaming,theme,funny,,,,gaming,funny,,,,,,1134310,1134310.0,1134310.0,0.0,0.0,0.0,1,1,1,1.67,emerging,0,funny gamer gift
IMN000548,graduation,profession,police officer,,,,police officer,,,,,,,,graduation,1135376,1135376.0,1135376.0,0.0,0.0,0.0,1,1,1,1.67,stable,0,police academy graduation decorations
IMN000549,decor,pet,cat,theme,funny,,,cat,,funny,,poster,,,,1104573,1260430.0,1416287.0,0.0,0.0,0.0,3,3,1,1.6,emerging,0,funny cat decor | funny cat signs | funny cat wall art
IMN000550,personalized,recipient,dad,,,dad,,,,,,shirt,,,,1134310,1183670.25,1233030.5,0.0,0.0,0.0,2,2,1,1.6,emerging,2,custom dad shirt | custom dad hat
IMN000551,personalized,interest,fishing,,,,,,fishing,,,ornament,,,,1116840,1231501.0,1346162.0,0.0,0.0,0.0,3,2,2,1.59,declining,0,personalized fishing ornament | custom fishing lure
IMN000552,appreciation,recipient,mom,,,mom,,,,,,,,,,1170163,1170163.0,1170163.0,0.0,0.0,0.0,1,1,1,1.49,emerging,3,thank you mom
IMN000553,unknown,pet,dog,theme,retro,,,dog,,retro,,,,,,1170163,1170163.0,1170163.0,0.0,0.0,0.0,1,1,1,1.49,emerging,0,retro hot dog toaster
IMN000554,unknown,recipient,girl,theme,patriotic,girl,,,,patriotic,,,,independence day,,1177368,1200510.25,1223652.5,0.0,0.0,0.0,2,2,2,1.41,stable,0,4th of july baby girl outfits | america girls dolls
IMN000555,unknown,pet,cat,theme,minimalist,,,cat,,minimalist,,,,,,1186649,1209303.75,1231958.5,0.0,0.0,0.0,2,1,2,1.37,stable,0,simple cat tree
IMN000556,unknown,recipient,dad,theme,floral,dad,,,,floral,,,,,,1186649,1216008.25,1245367.5,0.0,0.0,0.0,2,1,2,1.36,stable,0,scrub daddy soap dispenser flower
IMN000557,decor,interest,gardening,theme,vintage,,,,gardening,vintage,,,,,,1194981,1194981.0,1194981.0,0.0,0.0,0.0,1,1,1,1.36,stable,0,solar santa claus watering can lights vintage metal outdoor garden decoration
IMN000558,christmas,profession,realtor,,,,realtor,,,,,,,christmas,christmas,1196123,1196123.0,1196123.0,0.0,0.0,0.0,1,1,1,1.35,emerging,0,realtor christmas cards
IMN000559,christmas,recipient,girl,theme,vintage,girl,,,,vintage,,,,christmas,christmas,1207571,1207571.0,1207571.0,0.0,0.0,0.0,1,1,1,1.3,stable,0,girls vintage christmas dress
IMN000560,gift,recipient,husband,theme,faith,husband,,,,faith,,,,,,1215598,1215598.0,1215598.0,0.0,0.0,0.0,1,1,1,1.26,emerging,0,christian gift for husband
IMN000561,christmas,interest,gardening,theme,faith,,,,gardening,faith,,,,christmas,christmas,1224686,1224686.0,1224686.0,0.0,0.0,0.0,1,1,1,1.21,stable,0,christian christmas garden flag
IMN000562,unknown,pet,dog,interest,pickleball,,,dog,pickleball,,,,,,,1227552,1227552.0,1227552.0,0.0,0.0,0.0,1,1,1,1.2,emerging,0,pickleball dog toy
IMN000563,unknown,recipient,wife,theme,american,wife,,,,american,,,,,,1227552,1227552.0,1227552.0,0.0,0.0,0.0,1,1,1,1.2,emerging,0,american house wife
IMN000564,unknown,interest,coffee,theme,patriotic,,,,coffee,patriotic,,mug,,,,1224686,1238959.25,1253232.5,0.0,0.0,0.0,2,1,2,1.19,stable,0,lead free coffee mug made in usa
IMN000565,gift,recipient,daughter,theme,funny,daughter,,,,funny,,,,,,1231526,1247390.5,1263255.0,0.0,0.0,0.0,2,2,1,1.16,emerging,0,funny gift for daughter | funny daughter gift
IMN000566,matching,profession,chef,,,,chef,,,,,,,,,1235459,1275498.75,1315538.5,0.0,0.0,0.0,2,2,1,1.11,emerging,0,couples cook book | gift for couples that like to cook
IMN000567,christmas,recipient,boy,interest,soccer,boy,,,soccer,,,ornament,,christmas,christmas,1246836,1246836.0,1246836.0,0.0,0.0,0.0,1,1,1,1.11,stable,1,soccer christmas ornament boys
IMN000568,decor,recipient,girl,lifestyle,cowgirl,girl,,,,,cowgirl,,,,,1246836,1246836.0,1246836.0,0.0,0.0,0.0,1,1,1,1.11,stable,0,cowgirl room decor for girls
IMN000569,unknown,pet,dog,interest,yoga,,,dog,yoga,,,,,,,1251793,1251793.0,1251793.0,0.0,0.0,0.0,1,1,1,1.08,emerging,0,yoga dogs calendar 2026
IMN000570,apparel,recipient,wife,theme,floral,wife,,,,floral,,,,,,1254238,1254238.0,1254238.0,0.0,0.0,0.0,1,1,1,1.07,stable,0,mrs potato head hat with flower
IMN000571,personalized,profession,firefighter,,,,firefighter,,,,,ornament,,,,1256012,1302872.25,1349732.5,0.0,0.0,0.0,2,1,2,1.0,declining,0,firefighter ornament personalized
IMN000572,unknown,recipient,cat mom,interest,coffee,cat mom,,,coffee,,,mug,,,,1272945,1272945.0,1272945.0,0.0,0.0,0.0,1,1,1,0.98,emerging,0,cat mom coffee mug
IMN000573,gift,recipient,mom,lifestyle,cat lover,mom,,,,,cat lover,,,,,1277268,1277268.0,1277268.0,0.0,0.0,0.0,1,1,1,0.96,emerging,0,cat lover mom gift
IMN000574,decor,recipient,boy,theme,vintage,boy,,,,vintage,,,,,,1286186,1286186.0,1286186.0,0.0,0.0,0.0,1,1,1,0.92,emerging,0,vintage boy nursery decor
IMN000575,unknown,interest,coffee,theme,american,,,,coffee,american,,,,,,1290520,1290520.0,1290520.0,0.0,0.0,0.0,1,1,1,0.9,emerging,0,american cowboys coffee table book
IMN000576,unknown,recipient,wife,theme,funny,wife,,,,funny,,,,,,1294984,1294984.0,1294984.0,0.0,0.0,0.0,1,1,1,0.88,emerging,0,funny stocking stuffers for wife
IMN000577,apparel,interest,coffee,theme,faith,,,,coffee,faith,,sweatshirt,,,,1304086,1304086.0,1304086.0,0.0,0.0,0.0,1,1,1,0.84,emerging,0,coffee and jesus sweatshirt
IMN000578,unknown,recipient,mom,theme,faith,mom,,,,faith,,,,,,1304086,1304086.0,1304086.0,0.0,0.0,0.0,1,1,1,0.84,emerging,0,bible verse jar for mom
IMN000579,decor,interest,gaming,theme,retro,,,,gaming,retro,,,,,,1308645,1308645.0,1308645.0,0.0,0.0,0.0,1,1,1,0.82,emerging,0,retro gaming decor
IMN000580,decor,interest,gardening,theme,floral,,,,gardening,floral,,,,,,1317787,1317787.0,1317787.0,0.0,0.0,0.0,1,1,1,0.78,emerging,0,flower garden decor
IMN000581,unknown,recipient,dad,interest,gaming,dad,,,gaming,,,,,,,1331751,1331751.0,1331751.0,0.0,0.0,0.0,1,1,1,0.71,emerging,0,gamer dad
IMN000582,personalized,recipient,grandpa,,,grandpa,,,,,,shirt,,,,1336556,1336556.0,1336556.0,0.0,0.0,0.0,1,1,1,0.69,emerging,0,custom grandpa shirt
IMN000583,gift,recipient,girl,interest,reading,girl,,,reading,,,,,,,1346162,1346162.0,1346162.0,0.0,0.0,0.0,1,1,1,0.65,emerging,0,book lover gift for teen girls
IMN000584,personalized,interest,gaming,,,,,,gaming,,,,,,,1350896,1350896.0,1350896.0,0.0,0.0,0.0,1,1,1,0.63,emerging,0,custom gaming mouse pad
IMN000585,gift,interest,coffee,theme,vintage,,,,coffee,vintage,,mug,,,,1355765,1355765.0,1355765.0,0.0,0.0,0.0,1,1,1,0.61,emerging,0,4pcs set vintage coffee mug gift for women overnight oats containers with bamboo lids and spoons
IMN000586,birthday,recipient,boy,theme,faith,boy,,,,faith,,sweatshirt,,christmas,christmas,1370350,1392786.75,1415223.5,0.0,0.0,0.0,2,2,1,0.51,emerging,0,birthday boy jesus christmas sweater | jesus birthday boy sweater
IMN000587,apparel,profession,truck driver,interest,fishing,,truck driver,,fishing,,,,,,,1385351,1385351.0,1385351.0,0.0,0.0,0.0,1,1,1,0.48,emerging,0,fishing trucker hat
IMN000588,apparel,recipient,boy,theme,american,boy,,,,american,,,,,,1400628,1400628.0,1400628.0,0.0,0.0,0.0,1,1,1,0.41,emerging,0,american boy doll clothes
IMN000589,unknown,recipient,son,interest,coffee,son,,,coffee,,,mug,,,,1421646,1421646.0,1421646.0,0.0,0.0,0.0,1,1,1,0.32,emerging,0,son in law coffee mug
IMN000590,gift,recipient,dad,interest,camping,dad,,,camping,,,,,,,1438007,1438007.0,1438007.0,0.0,0.0,0.0,1,1,1,0.25,emerging,0,camping gift for dad
IMN000591,gift,recipient,daughter,theme,faith,daughter,,,,faith,,,,,,1438007,1438007.0,1438007.0,0.0,0.0,0.0,1,1,1,0.25,emerging,0,christian gift for daughter
IMN000592,personalized,interest,camping,,,,,,camping,,,,,,,1454564,1454564.0,1454564.0,0.0,0.0,0.0,1,1,1,0.19,emerging,0,personalized camping signs
IMN000593,unknown,recipient,mom,theme,patriotic,mom,,,,patriotic,,,,,,1465676,1465676.0,1465676.0,0.0,0.0,0.0,1,1,1,0.14,emerging,0,our lady of guadalupe mother of america
IMN000594,apparel,profession,chef,theme,funny,,chef,,,funny,,,,,,1494558,1494558.0,1494558.0,0.0,0.0,0.0,1,1,1,0.02,emerging,0,funny chef hat
