Reporting Range=["Monthly"],Select year=["2025"],Select month=["November"],Search Term=["ornament"]
"Search Frequency Rank","Search Term","Top Clicked Brand #1","Top Clicked Brands #2","Top Clicked Brands #3","Top Clicked Category #1","Top Clicked Category #2","Top Clicked Category #3","Top Clicked Product #1: ASIN","Top Clicked Product #1: Product Title","Top Clicked Product #1: Click Share","Top Clicked Product #1: Conversion Share","Top Clicked Product #2: ASIN","Top Clicked Product #2: Product Title","Top Clicked Product #2: Click Share","Top Clicked Product #2: Conversion Share","Top Clicked Product #3: ASIN","Top Clicked Product #3: Product Title","Top Clicked Product #3: Click Share","Top Clicked Product #3: Conversion Share","Reporting Date"
"360383","granddaughter ornament 2025","Hallmark Keepsake","Hyturtle","TEEBIM","Home","Guild","Jewelry","B0DPGQV64H","Hallmark Keepsake Christmas Ornament 2025, Granddaughter Seal 2025","9.74","16.44","B0FKB1764V","TEEBIM Granddaughter Ornaments - Granddaughter Christmas Ornament - Family Ornaments for Christmas Tree - Granddaughters Gifts, Gifts for Granddaughters from Grandma, Grandpa - Wood Ornament 2025","8.14","4.79","B0FG31ZBM7","Hyturtle to My Granddaughter Christmas Ornament 2025 – 5"" Granddaughter Christmas Ornament for Tree – Sentimental Ornaments from Grandma Grandpa – Holiday Keepsake Gifts for Adult Granddaughters","6.0","3.42","2025-11-30"
"360783","jeep ornament","Hallmark","Veryhomy","BEETHIS","Home","Guild","Toys","B0DQWR5HVG","Hallmark 1992 Jeep Wrangler Christmas Ornament, Outdoors Gifts","15.76","21.14","B0FKH3BPTR","Off-Road Car Christmas Ornament 2025 – Life is Better Offroad Car Ornaments for Christmas Tree, Gifts for Men, Women, Outdoor Adventurers Lovers Gift Ideas, Ornament Hanging Decor","7.4","8.94","B0FLXCHLF7","Offroad Christmas Ornament, Off-Roader Wooden Ornaments, Mountain Dirt Track Racing Ornament, Jeep SUV Car Santa Hat Ornaments for Xmas Tree, Offroader Gifts for Rider, Oh What Fun, It is to Ride","6.97","4.88","2025-11-30"
"361573","dog paw print ornament kit","Baby Mushroom","Pearhead","Tiny Ideas","Pet Products","Toys","Home","B018URIR0O","Ultimate Pawprint Keepsake Kit (Makes 2) - Paw Print Christmas Ornament w/ Bonus Personalization Tool & Display Stands! For Dogs, Cats & Pets. Non-toxic. Clay Air-Dries Soft, Light & Uncrackable.","33.62","32.14","B01JOZC7QG","Tiny Ideas Christmas Paw Print Ornament Kit, DIY No Bake No Mess Holiday Keepsake, Dog or Cat Christmas Ornament, Pet Memorial Keepsake","8.16","7.86","B01MTG7MEN","Pearhead Pet Paw Print Keepsake Ornament Kit - DIY Hanging Clay Keepsake for Dogs & Cats, Pet's First Christmas Ornament, Customized Family Ornament, 3 Ribbons","7.52","3.93","2025-11-30"
"361573","husky ornament","POSSUM PEAK","Kurt S. Adler","Godashop","Home","Guild","Kitchen","B0FK5J7HHM","Siberian Husky Wooden Ornament 2025, Husky Owner Gift, Snow Dog Theme, Ree Christmas Decor for Yard, car, Outdoor or Windows","18.37","23.08","B0DFXWX8G8","365RUSTIC 2-Sided Printed Funny Husky Wooden Christmas Ornaments, Keepsake for Women, Men and Friends, Husky Dog Christmas Tree Hanging Decorations","5.8","3.08","B0FJL97M2W","Siberian Husky Dog Breed Wooden Ornament 2025, Siberian Husky Christmas Ornaments, Christmas GIF Tree Decor for Yard, car, Outdoor or Windows","5.05","6.15","2025-11-30"
"364719","mouse ornament","Watereem","Primitives by Kathy","Dayouwang","Home","Toys","Guild","B0DJ178LL6","Christmas Decorations, Christmas Tree Ornaments - Cute Hanging Ornaments for Christmas Tree - Christmas Decor Indoors Home Party-Animal Mouse","8.02","6.52","B0CDLQ6RF3","Juegoal Christmas Felt Mice Ornaments Set of 5, Xmas Wool Mouse Hanging Decor, Felt Animal Crafts Woodland Cute Christmas Tree Wreath Decor for Home Party Supplies","5.09","2.9","B0DBVHJJR2","Set of 5 Christmas Felt Mice Ornaments, 4.7"" Mini Hanging Wool Chef Mouse Figurines, Tiered Tray Tabletop Decor, Animal Crafts Cute Xmas Tree Festival Holiday Easter Gifts Home Office Party Supply","4.98","0.72","2025-11-30"
"365136","christmas ornament cookie cutters","Ann Clark Cookie Cutters","Q-BAKER","Maykito","Kitchen","Home","Guild","B07J2TFGK2","Christmas Ornaments Cookie Cutters 3-Pc Set Made in USA by Ann Clark, Teardrop Bauble, Finial, and Round Ornaments","19.41","14.29","B0CFMB1GYF","Q-BAKER Christmas Ornaments Cookie Cutters, 4PCS Stainless Steel Snow Globe,Round Ornament,Teardrop Bauble, Finial Shapes with Decorating Instructions","12.69","7.33","B08D7DQ4LZ","Christmas Ornament Cookie Cutter Set -6 Pieces In Assorted Designs - Stainless Steel","10.95","7.69","2025-11-30"
"366751","black santa ornament","Eoocan","Tokforty",,"Home","Guild","Kitchen","B0999MGZNS","Eoocan African American Black Santa Claus，4.5-inches Tall American Santa Head Ornament for Christmas Decor","12.85","16.67","B0B5555KXK","Tokforty Christmas Ornament，African American Black Santa Claus，5.51 Inches Tall African American Decorations Hanging Ornaments","10.78","11.31","B0BZQNJHLL","Hallmark Mahogany Roller Skating Black Santa Claus Christmas Ornament","7.63","7.14","2025-11-30"
"367176","ornament holder display stand","HOHIYA","DaskFire","EOWCO","Home","Lawn and Garden","Home Improvement","B07KFDM69R","DaskFire 9in Ornament Display Stand, Air Plant Holder, Terrariums Hanger, Black Iron Wire Hanging Hook for Christmas Halloween Decoration, Glass Crystal Witch Ball, Home Party Decor Art Craft Fair","6.11","6.61","B0032D6TE8","Twisted Metal Wire Hook Ornament Stand for Christmas","4.69","3.89","B0B913GBVM","WOCTDTHW Ornament Display Stand Holder Iron Hanger for Chrismas Hanging Glass Globes (C Shape 1 Pcs)","4.69","2.72","2025-11-30"
"367176","yorkie ornament","POSSUM PEAK","FLAGWIX","JUNQIU US","Home","Pet Products","Guild","B0FK5HHDPT","Yorkie Dog Christmas Ornament 2025 – Santa Hat & Lights, Double-Sided Poplar Wood Tree Décor","11.67","10.94","B0FK9J4CZV","FLAGWIX Yorkie Christmas Ornaments - Acrylic Dog Christmas Ornaments 2025 for Tree Decorations - Yorkie Ornament Gifts for Women Men, Dog Mom Gifts for Women, Gift for Animal Lover Mom Dad Friends","8.83","7.81","B0FG7K89ZL","Yorkie Christmas Ornaments 2025, Yorkshire Terrier Ornaments for Christmas Tree, Acrylic Dog Ornament - Yorkie Gifts for Women, Yorkshire Terrier Lovers Gifts","7.74","8.59","2025-11-30"
"367569","beer ornament","Kurt Adler","Kurt S. Adler","Old World Christmas","Home","Guild","Kitchen","B07QPVN9CV","Budweiser Bottle w/ Bulbs Ornament","6.77","3.21","B07QS4YWPD","Kurt Adler Plastic Ornament for Christmas Tree, Budweiser Bud Light with Lights","6.55","2.14","B0B9WSYSZL","30 Pieces Beer Christmas Tree Ornaments Funny Wine Bottle Ornaments Wooden Whiskey Champagne Bottle Beer Ornaments for Christmas Tree Hanging Ornaments Home Party Favor","5.68","2.67","2025-11-30"
"368424","deer ornament","Kurt S. Adler","Old World Christmas","December Pets","Home","Guild","Toys","B0BGY1SSC4","Deer Bust Head Hunters Antler Rack 8 Point Buck Hunting Christmas Tree Ornament","4.38","5.16","B000L961ZS","Old World Christmas Fawn Glass Blown Ornament for Christmas Tree, Handcrafted Holiday Decoration, Wildlife Animal Collection","3.72","1.94","B002Z09WKM","Old World Christmas Whitetail Deer Glass Blown Ornament for Christmas Tree, Handcrafted Holiday Decoration, Wildlife Animal Collection","3.06","3.87","2025-11-30"
"368424","shih tzu christmas ornament","donciety","Yuletide Designs","Basic Fundamentals","Home","Pet Products","Lawn and Garden","B0DJ4C2T27","Dog Christmas Ornaments, 2025 Shih Tzu Dog Xmas Decor Sock Ornament Tree Hanging Tree Topper, Acrylic Ornaments Christmas Decoration for Room New Year's Gift (Shih Tzu)","10.28","8.47","B0B64K58DN","Dog Figurine Christmas Ornaments with Santa Hats (BLK/WH Shih Tzu)","8.1","2.54","B0DP1DNPJN","Shih Tzu 3.0"" Personalized Dog Christmas Ornament, Custom Pet Ornament with Photo and Name, Keepsake Gift for Pet Lovers and Unique Christmas Tree Decor","5.25","0.0","2025-11-30"
"368867","italy ornament","Kurt S. Adler",,"NELXI","Home","Guild","PC","B0DHPNZNNY","Italy Ornament for Traveler Xmas Tree Hanging Ornaments Ceramic Keepsake,Italy","12.27","7.64","B08CCHGV49","5.5-Inch Italy Map Glass Ornament","6.79","6.37","B0FRFPN113","Italy Ornament, Christmas Ornaments 2025, Rome Colosseum Travel Souvenir for Tree, Italian Landmark Holiday Keepsake, Italy Christmas Decoration, Gift from Rome for Travelers","6.68","7.01","2025-11-30"
"369729","nintendo ornament","Hallmark","Hallmark Keepsake",,"Home","Automotive","Guild","B0BZQPN39G","Hallmark Keepsake Christmas Ornament, Nintendo Entertainment System NES Console Ornament with Light and Sound, Gifts for Gamers","26.78","18.13","B0CSTB6KB3","Hallmark Nintendo Entertainment System Video Game Controller Christmas Ornament","15.15","23.63","B0BZQNRZPC","Hallmark Nintendo Super Mario Mini Christmas Ornaments, Shatterproof, Set of 6","7.03","4.4","2025-11-30"
"369729","xbox ornament","Hallmark Keepsake","Hallmark","Ushinemi","Home","Automotive","Furniture","B0DR39V41B","Hallmark Keepsake Christmas Ornament 2025, Xbox 360 Console with Light and Sound (Plays Halo Theme Song), Gifts for Gamers","36.99","27.32","B0CST7D6JW","Hallmark Xbox White Video Game Controller Christmas Ornament","23.93","33.17","B0DF7CBWH5","Ushinemi Video Game OrnamentGlass Game Controller Ornament for Christmas Tree, Xmas Hanging Decor Tradition Blown Glass Keepsake Gifts, Black","4.5","5.37","2025-11-30"
"370170","princess ornament","Hallmark","WaaHome","34HD","Home","Guild","Toys","B0CKYCWT1P","WaaHome Metal Crown Christmas Ornaments Purple and Gold Queen Crown Keepsake Ornaments for Christmas Tree Decorations Gifts for Women Girls Mom Sisters Kids","7.69","10.46","B09YTD1HV4","Hallmark Disney The Little Mermaid Ariel on Rock Resin Christmas Ornament","6.26","5.88","B0FJR5VZ2Q","34HD Ceramic Princess Ornament 2025 – Christmas Tree Decoration for Girls, Fairy Tale Castle Ornament, for Princess Fans, Ceramic Round Keepsake","6.04","3.92","2025-11-30"
"371007","ornament ties","ORNAMENT ANCHOR","JUNEBRUSHS","Shappy","Home","Home Improvement","Lawn and Garden","B08D32R85W","ORNAMENT ANCHOR Ornament Hooks for Hanging Christmas Decorations - No-Slip Hanging Hooks for Xmas - Heavy Duty Christmas Tree Ornaments Hanger Hooks for Small & Large Ornaments (Green, 24 Count)","24.01","8.7","B0BHN7Z4SD","BABYPOEM Twist Ties, 200 PCS, 6.1 Inches, Bread Ties, Green, Reusable, for Bags, for Gardening, Home, Office","7.16","7.25","B0D7GQPLQK","Christmas Ornament Hangers String, 100 Pcs PreCut Ornament Hook for Christmas Trees, Ornament String Gold, Safe Ornament Ribbon Hangers for Xmas Holiday Party Hanging Decorations with Snap Fastener","6.83","2.54","2025-11-30"
"371007","tree ornament","Hallmark","Touber","SHareconn","Home","Guild","Home Improvement","B0CKXL38YV","Touber Tree of Life Ornament, Christmas Decoration, Holiday Present Idea, Heirloom Keepsake, Round Ceramic, Bauble Present, Tree of Life","4.63","5.22","B07WPS4PTV","Sattiyrch 76ct Christmas Tree Ornaments Set,Golden Shatterproof Christmas Balls Decorations,Xmas Decorative Hanging Ornaments(Golden)","1.98","0.0","B08HYRFP6W","Gingerbread Man Ornaments for Christmas Tree, 12pcs Assorted Gingerbread Figurines Ornaments, Christmas Tree Hanging Decorations, 3 Inch Tall","1.87","0.87","2025-11-30"
"371405","hamilton ornament",,"VinMea","City-Souvenirs","Home","Guild","Apparel","B07V6BVJMX","VinMea Hamilton Star Christmas Snowflake Ornaments Ideas for Decorating Christmas Trees","16.76","25.0","B07XMF17GX","Broadway Hamilton Christmas Ornament Porcelain Double Sided 2.75 Inches","12.02","6.82","B0FZZGN9RS","Hamilton Advent Calendar 2025, 24 Days Countdown Calendar with 24 Iconic Musical Character Collectibles Ornaments, Musical Advent Calendar 2025, Gifts for Hamilton Fans, Theater Lovers (3D)","6.5","2.27","2025-11-30"
"371813","hallmark star wars ornament","Hallmark Keepsake","Hallmark","Lenox","Home","Office Products","Baby","B0DMFVF3HY","Hallmark Keepsake Christmas Ornament, Star Wars: The Empire Strikes Back Into The Carbon-Freezing Chamber with Light, Sound and Motion, Gifts for Star Wars Fans","14.79","10.38","B0DR39TH23","Hallmark Keepsake Christmas Ornament 2025, Star Wars: A New Hope Let The Wookiee Win with Video, Light and Sound, Gifts for Star Wars Fans","12.36","6.01","B0DR3BWHR2","Hallmark Keepsake 1.5"" Mini Christmas Ornament 2025, Star Wars Death Star","5.19","1.64","2025-11-30"
"371813","orange cat christmas ornament","SICOHOME","HEGANITS","Thyle","Home","Guild","Lawn and Garden","B0FDKCBTRN","HEGANITS Orange Cat Christmas Ornament 2025 – Cute Orange Tabby Ornament for Tree Decor, Acrylic Santa Kitty Holiday Hanging Decoration, Unique Gift for Cat Lovers - 2D","12.69","4.97","B0DJ8TXPPG","SICOHOME Orange Cat Christmas Ornament - Graceful Acrylic Fat Orange Cat Gifts Cats Ornaments for Christmas Tree Christmas Decor Home Party(2D)","11.59","11.18","B0FQCDLCYB","Thyle Orange Cat with Light String Christmas Ornament and Small Burlap Bags for Tree Ornament Realistic 2D Plus 5'' Acrylic Double-Sided Printed Cute 2025 Cat Gifts for Xmas Tree Hanging Decor","7.95","0.62","2025-11-30"
"372213","ornament balloons","Eanjia","Costume Agent","Jenaai","Toys","Home","Kitchen","B0CMWLP1NB","Eanjia 22"" Red Orb Ornament Kit Foil Balloon8pcs -Pack of 20 Oversize Hanging Ornaments for Christmas New Year Party Decor Inflatable Ball for Window Display (Christmas green)","13.37","5.97","B0BGS31SQG","Eanjia XXL 30in Christmas Ornaments 6 Count 76cm x 50cm Foil Balloon Christmas Bauble Balloon Ball Hanging Ornaments for Holiday Indoor Window Display Xmas Tree Decoration (Gold/Red/Green)","9.17","5.97","B09KZFZWTK","PartyWoo Red Foil Balloons 6pcs 22 Inch Large Round Foil Big Giant 4D Jumbo Inflatable Mirror Ball Mylar Balloons for Graduation Birthday Anniversary Casino Cherry Citizenship Party Decorations","6.3","2.99","2025-11-30"
"372634","flamingo ornament","Kurt Adler","QETRABONE","Subyan","Home","Guild","Lawn and Garden","B002TH3RSY","Pink Flamingo in Santa Hat and Feathers Christmas Holiday Ornament","11.17","15.87","B0D8SMX1KF","Subyan 3D Pink Flamingo in Santa Hat Christmas Ornament, Resin Flamingo Hanging Ornaments for Xmas Tree Decorations and Festive Season Birthday Gifts for Women Girl","6.42","5.29","B0FH6JGTYM","Ushinemi Flamingo Ornaments for Christmas Tree, Hanging Ornament Xmas Tree Decor, Sparkles Pink Flamingo Keepsake Gifts for Mom Grandma Women Girls Sisters","4.76","3.7","2025-11-30"
"372634","gaming ornament","Hallmark","KatAndNat","Ganz","Home","Guild","Automotive","B08T1R3P35","Ganz MX179705 S'Mores Gamer Decorative Hanging Ornament, 2.75 Inches, Height, Multicolor","6.75","6.55","B0CST7D6JW","Hallmark Xbox White Video Game Controller Christmas Ornament","5.86","5.95","B0FN44YGS9","KatAndNat Video Game Ornaments, Gaming Ornaments for Christmas Tree - Gamer Video Game Christmas Ornament for Teen Boys, Men - Gamer Gifts for Men - 2 Layered Wood Gaming Ornament 2025","5.31","5.36","2025-11-30"
"372634","lacrosse christmas ornament","GABITA","IZI POD","Old World Christmas","Home","Guild","Jewelry","B0FJQNBLND","KatAndNat Lacrosse Christmas Ornament - Lacrosse Ornaments for Christmas Tree, Sports Ornaments - Boys Girls Sports Gifts for Lovers - Wood Ornament 2025","8.3","10.67","B00AX2PIKC","Old World Christmas Lacrosse Set Glass Blown Ornament for Christmas Tree, Handcrafted Holiday Decoration, Sport Collection","8.19","12.0","B0FXGL3ZQS","Personalized Christmas Lacrosse Ornament Boys Best Lacrosse Gift Ideas Teenage Sports Chrismas Tree Decor","7.74","0.0","2025-11-30"
"373076","christmas ornament gift","Hallmark","JUNQIU US","MAILAMCRAFT","Home","Guild","Toys","B0BGHS45MW","YouerCrystal Christmas Ornaments Crystal Hanging, Christmas Tree Glass Ornament Hanging Craft Collectibles for Trees Home Party Gifts","3.54","3.13","B0FLXQ2G7G","Sea Turtle Acrylic Suncatcher Ornament with Story Card, Sea Turtle Gifts for Women, Beach Gifts for Women, Beach Christmas Ornaments for Tree, White Elephant Presents for Friendship (Blue Sea)","2.99","1.56","B0D7M9GYQ7","2025 Annual Christmas Ornaments Crystal Snowflake Star, Sparkly Crystal Ornaments for Christmas Tree, Beautiful Christmas Ornaments for Women Girls","2.77","2.34","2025-11-30"
"373511","candy cane ornament","GWHOLE","Aposemo","VALERY MADELYN","Home","Lawn and Garden","Toys","B08DLR8L2N","GWHOLE 12 Pcs Candy Cane Christmas Decorations, Red and White Candy Cane Decoration Christmas Hanging Ornaments for Christmas Tree Xmaxs Holiday Party Supplies Decoration Favors","5.88","7.56","B0FR7P1V6L","Candy Cane Christmas Ornaments 2025 for Holiday Party Decor, Metal Ornament for Home, Xmas Gift Cute Tree Decorations","5.43","2.52","B0FDKZ327F","WDS WONDROUS Candy Cane Christmas Decorations Set of 6 – Red White Glass Christmas Candies Ornaments, Candy Canes Decorations for Tree Decor Winter Holiday Party & Table Decor","3.22","0.0","2025-11-30"
"373903","italy christmas ornament","Kurt S. Adler",,"Lotacy","Home","Guild","Kitchen","B08CCHGV49","5.5-Inch Italy Map Glass Ornament","8.88","7.06","B0DHPNZNNY","Italy Ornament for Traveler Xmas Tree Hanging Ornaments Ceramic Keepsake,Italy","7.33","4.12","B0FRFPN113","Italy Ornament, Christmas Ornaments 2025, Rome Colosseum Travel Souvenir for Tree, Italian Landmark Holiday Keepsake, Italy Christmas Decoration, Gift from Rome for Travelers","6.1","8.82","2025-11-30"
"375198","moon ornament","Joiedomi","H&D HYALINE & DORA","The Bridge Collection","Home","Guild","Home Improvement","B0CG9B3QZH","Joiedomi Christmas Moon Ornaments, Glitter Blown Glass Moon Decorations for Tree Hanging Ornament Outdoor Christmas Decorations Indoor","14.37","18.87","B0DD3S773L","H&D HYALINE & DORA 2025 Christmas Moon Ornament Crystal Christmas Moon Hanging Ornament Clear Crystal Suncatcher Ornament for Xmas Winter Party Home Decor","11.47","14.15","B0DK3F2QD1","LOULIQIGIFT Set of 6 Crystal Glass Hanging Ornaments Clear Faceted Crystal Moon Prisms Ornaments for Window Home Car Decor","4.57","0.94","2025-11-30"
"375613","homemade ornament kits","Baby Mushroom","Collabell","Leyzan","Home","Baby","Toys","B014HWRC70","Baby Handprint Footprint Keepsake Ornament Kit (Makes 2) - Bonus Stencil for Personalized Christmas, Newborn, New Mom & Shower Gifts. 2 Easels! Non-Toxic Clay, Air-Dries Light & Soft, Won't Crack.","12.15","14.39","B0BGPJ2RC1","Collabell Christmas Wooden Painting Craft Kit, Paint Your Own Xmas Ornaments, Unfinished Wood Slices Christmas Crafts for Kids Adults, Art and Craft Supplies for Christmas Tree Hanging Decorations","6.24","7.58","B08HSGPW1M","Leyzan Christmas Ornaments Tree Decorations Personalized Crafts for Girls Adults Kids Kit DIY Ribbon Letter Tiles Bells Rustic Stockings Name Tags Hanging Xmas Decor for Gifts Wreath Room Holiday","5.46","0.76","2025-11-30"
"376435","bucilla felt ornament kits","Bucilla","DABATO","Watereem","Home","Toys","Outdoors","B0DFQJDLYR","Bucilla, Felt Applique 6 Piece Ornament Making Kit, Candy Christmas Cottages, Perfect for DIY Arts and Crafts","8.49","4.55","B0BV6PNW49","Bucilla, Holiday Favorites, Felt Applique 6 Piece Ornament Making Kit, Perfect for DIY Arts and Crafts, 89577E","6.15","6.82","B09W181Y3J","Bucilla Felt Applique 6 Piece Ornament Making Kit, Mandala Christmas, Perfect for DIY Arts and Crafts, 89499E","6.03","5.3","2025-11-30"
"376435","disney 2025 ornament","Hallmark",,"Hallmark Keepsake","Home","Guild","Sports","B0DQWXWKPL","Hallmark Disney Mickey Mouse Icon 2025 Christmas Ornament, Gifts for Disney Fans","11.4","9.78","B0DQWXXTB9","Hallmark Disney Minnie Mouse 2025 Christmas Ornament, Gifts for Disney Fans","11.17","14.67","B0DQWHNCWG","Hallmark Disney Mickey Mouse 2025 Christmas Ornament, Gifts for Disney Fans","10.06","13.78","2025-11-30"
